metabolite,SampleID,flux,description
ocdca_m,SRR18156380,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR18156380,1.00E-06,2-deoxy-D-ribose
fru_m,SRR18156380,1.00E-06,D-Fructose
man_m,SRR18156380,1.00E-06,D-Mannose
gal_m,SRR18156380,1.00E-06,D-Galactose
mnl_m,SRR18156380,1.00E-06,D-Mannitol
indole_m,SRR18156380,1.00E-06,Indole
sbt_D_m,SRR18156380,1.00E-06,D-glucitol
malt_m,SRR18156380,1.00E-06,Maltose
sucr_m,SRR18156380,1.00E-06,Sucrose
lcts_m,SRR18156380,1.00E-06,Lactose
melib_m,SRR18156380,1.00E-06,Melibiose
kestopt_m,SRR18156380,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR18156380,1.00E-06,Raffinose
ttdca_m,SRR18156380,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR18156380,0.000331129,Fe3+
fe2_m,SRR18156380,0.002585788,Fe2+
pnto_R_m,SRR18156380,0.000145076,(R)-Pantothenate
fol_m,SRR18156380,0.00089517,Folate
mg2_m,SRR18156380,0.001450148,magnesium
cl_m,SRR18156380,0.001450148,Chloride
k_m,SRR18156380,0.001450148,potassium
cobalt2_m,SRR18156380,0.001450148,Co2+
zn2_m,SRR18156380,0.001450148,Zinc
ca2_m,SRR18156380,0.001450148,calcium(2+)
cu2_m,SRR18156380,0.001450148,Cu2+
mn2_m,SRR18156380,0.001450148,Mn2+
arab_L_m,SRR18156380,1.00E-06,L-arabinose
4abz_m,SRR18156380,1.00E-06,4-Aminobenzoate
glcn_m,SRR18156380,1.00E-06,D-gluconate
ptrc_m,SRR18156380,1.00E-06,Putrescine
pheme_m,SRR18156380,0.000314856,Protoheme
spmd_m,SRR18156380,0.000315297,Spermidine
thm_m,SRR18156380,0.000316832,Thiamin
12dgr180_m,SRR18156380,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR18156380,1.00E-06,Pyridoxal
so4_m,SRR18156380,1.00E-06,sulfate
thymd_m,SRR18156380,1.00E-06,Thymidine
pydxn_m,SRR18156380,1.00E-06,Pyridoxine
lanost_m,SRR18156380,2.66E-05,lanosterol
q8_m,SRR18156380,1.92E-05,Ubiquinone-8
hdca_m,SRR18156380,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR18156380,1.00E-06,Menaquinone 8
lmn30_m,SRR18156380,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR18156380,1.00E-06,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR18156380,1.00E-06,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR18156380,2.04E-05,2-Demethylmenaquinone 8
gthox_m,SRR18156380,4.17E-05,Oxidized glutathione
rhamnogalurII_m,SRR18156380,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR18156380,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR18156380,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR18156380,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR18156380,1.00E-06,O2
gthrd_m,SRR18156380,3.11E-05,Reduced glutathione
lichn_m,SRR18156380,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR18156380,1.00E-06,Menaquinone 7
cit_m,SRR18156380,1.00E-06,Citrate
arab_D_m,SRR18156380,1.00E-06,D-Arabinose
fald_m,SRR18156380,1.00E-06,formaldehyde
hxan_m,SRR18156380,1.00E-06,Hypoxanthine
galmannan_m,SRR18156380,1.00E-06,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR18156380,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR18156380,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR18156380,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR18156380,1.00E-06,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR18156380,1.00E-06,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR18156380,1.00E-06,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR18156380,1.00E-06,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR18156380,1.00E-06,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR18156380,1.00E-06,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR18156380,1.00E-06,pectins
xylan_m,SRR18156380,1.00E-06,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR18156380,1.00E-06,chorismate
ribflv_m,SRR18156380,1.00E-06,Riboflavin
pydam_m,SRR18156380,1.00E-06,Pyridoxamine
sheme_m,SRR18156380,0.000299863,Siroheme
acgam_m,SRR18156380,1.00E-06,N-acetyl-D-glucosamine
acnam_m,SRR18156380,1.00E-06,N-acetylneuraminate
strch1_m,SRR18156380,1.00E-06,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR18156380,1.00E-06,hydrogenphosphate
dad_2_m,SRR18156380,1.00E-06,2-deoxyadenosine
gam_m,SRR18156380,1.00E-06,D-Glucosamine
dcyt_m,SRR9277318,0.1,Deoxycytidine
glyc3p_m,SRR9277318,0.031461012,Glycerol 3-phosphate
glyleu_m,SRR9277318,0.113256821,Glycylleucine
amp_m,SRR9277318,0.1,AMP
nmn_m,SRR9277318,0.1,NMN
cgly_m,SRR9277318,0.1,L-cysteinylglycine
glyasp_m,SRR9277318,0.001510704,Glycyl-L-aspartate
26dap_M_m,SRR9277318,1.00E-06,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR9277318,1.00E-06,Ornithine
csn_m,SRR9277318,0.1,cytosine
cytd_m,SRR9277318,0.1,Cytidine
acmana_m,SRR9277318,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR9277318,1.00E-06,Adenosine
metsox_S_L_m,SRR9277318,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR9277318,1.00E-06,Deoxyguanosine
phe_L_m,SRR9277318,1.00E-06,L-phenylalanine
tyr_L_m,SRR9277318,1.00E-06,L-tyrosine
uri_m,SRR9277318,1.00E-06,Uridine
ddca_m,SRR9277318,1.00E-06,laurate
cellb_m,SRR9277318,1.00E-06,cellobiose
tre_m,SRR9277318,1.00E-06,Trehalose
gsn_m,SRR9277318,1.00E-06,Guanosine
lys_L_m,SRR9277318,1.00E-06,L-lysinium(1+)
arg_L_m,SRR9277318,0.015,L-argininium(1+)
his_L_m,SRR9277318,0.015,L-histidine
asn_L_m,SRR9277318,1.00E-06,L-asparagine
gln_L_m,SRR9277318,0.018,L-glutamine
ade_m,SRR9277318,1.00E-06,Adenine
ocdcea_m,SRR9277318,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR9277318,1.00E-06,L-cysteine
gua_m,SRR9277318,1.00E-06,Guanine
ncam_m,SRR9277318,1.00E-06,Nicotinamide
ala_L_m,SRR9277318,1.00E-06,L-alanine
val_L_m,SRR9277318,1.00E-06,L-valine
3mop_m,SRR9277318,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR9277318,0.060564489,uracil
ala_D_m,SRR9277318,1.00E-06,D-alanine
met_L_m,SRR9277318,1.00E-06,L-methionine
ile_L_m,SRR9277318,1.00E-06,L-isoleucine
trp_L_m,SRR9277318,1.00E-06,L-tryptophan
pro_L_m,SRR9277318,1.00E-06,L-proline
thr_L_m,SRR9277318,1.00E-06,L-threonine
leu_L_m,SRR9277318,1.00E-06,L-leucine
glu_L_m,SRR9277318,1.00E-06,L-glutamate(1-)
gly_m,SRR9277318,1.00E-06,Glycine
asp_L_m,SRR9277318,1.00E-06,L-aspartate(1-)
ocdca_m,SRR9277318,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR9277318,1.00E-06,2-deoxy-D-ribose
fru_m,SRR9277318,1.00E-06,D-Fructose
man_m,SRR9277318,1.00E-06,D-Mannose
gal_m,SRR9277318,1.00E-06,D-Galactose
mnl_m,SRR9277318,1.00E-06,D-Mannitol
indole_m,SRR9277318,1.00E-06,Indole
sbt_D_m,SRR9277318,1.00E-06,D-glucitol
malt_m,SRR9277318,1.00E-06,Maltose
sucr_m,SRR9277318,1.00E-06,Sucrose
lcts_m,SRR9277318,1.00E-06,Lactose
melib_m,SRR9277318,1.00E-06,Melibiose
kestopt_m,SRR9277318,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR9277318,1.00E-06,Raffinose
ttdca_m,SRR9277318,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR9277318,0.002091811,Fe3+
fe2_m,SRR9277318,0.000475727,Fe2+
pnto_R_m,SRR9277318,3.08E-05,(R)-Pantothenate
fol_m,SRR9277318,0.001761246,Folate
mg2_m,SRR9277318,0.001123205,magnesium
cl_m,SRR9277318,0.001123205,Chloride
k_m,SRR9277318,0.001123205,potassium
cobalt2_m,SRR9277318,0.001123205,Co2+
zn2_m,SRR9277318,0.001123205,Zinc
ca2_m,SRR9277318,0.001123205,calcium(2+)
cu2_m,SRR9277318,0.001123205,Cu2+
mn2_m,SRR9277318,0.001123205,Mn2+
arab_L_m,SRR9277318,1.00E-06,L-arabinose
4abz_m,SRR9277318,1.00E-06,4-Aminobenzoate
glcn_m,SRR9277318,1.00E-06,D-gluconate
ptrc_m,SRR9277318,0.000361403,Putrescine
pheme_m,SRR9277318,0.000928648,Protoheme
spmd_m,SRR9277318,0.00092953,Spermidine
thm_m,SRR9277318,0.00092953,Thiamin
12dgr180_m,SRR9277318,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR9277318,1.54E-05,Pyridoxal
so4_m,SRR9277318,1.00E-06,sulfate
thymd_m,SRR9277318,1.00E-06,Thymidine
pydxn_m,SRR9277318,1.00E-06,Pyridoxine
lanost_m,SRR9277318,1.00E-06,lanosterol
q8_m,SRR9277318,2.13E-05,Ubiquinone-8
hdca_m,SRR9277318,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR9277318,1.00E-06,Menaquinone 8
lmn30_m,SRR9277318,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR9277318,1.00E-06,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR9277318,1.00E-06,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR9277318,1.00E-06,2-Demethylmenaquinone 8
gthox_m,SRR9277318,0.00026023,Oxidized glutathione
rhamnogalurII_m,SRR9277318,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR9277318,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR9277318,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR9277318,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR9277318,1.00E-06,O2
gthrd_m,SRR9277318,2.70E-05,Reduced glutathione
lichn_m,SRR9277318,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR9277318,1.00E-06,Menaquinone 7
cit_m,SRR9277318,1.00E-06,Citrate
arab_D_m,SRR9277318,1.00E-06,D-Arabinose
fald_m,SRR9277318,1.00E-06,formaldehyde
hxan_m,SRR9277318,1.00E-06,Hypoxanthine
galmannan_m,SRR9277318,1.00E-06,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR9277318,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR9277318,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR9277318,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR9277318,1.00E-06,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR9277318,1.00E-06,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR9277318,1.00E-06,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR9277318,1.00E-06,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR9277318,1.00E-06,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR9277318,1.00E-06,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR9277318,1.00E-06,pectins
xylan_m,SRR9277318,1.00E-06,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR9277318,1.00E-06,chorismate
ribflv_m,SRR9277318,1.00E-06,Riboflavin
pydam_m,SRR9277318,1.00E-06,Pyridoxamine
sheme_m,SRR9277318,0.0005862,Siroheme
acgam_m,SRR9277318,1.00E-06,N-acetyl-D-glucosamine
acnam_m,SRR9277318,1.00E-06,N-acetylneuraminate
strch1_m,SRR9277318,1.00E-06,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR9277318,1.00E-06,hydrogenphosphate
dad_2_m,SRR9277318,1.00E-06,2-deoxyadenosine
gam_m,SRR9277318,1.00E-06,D-Glucosamine
dcyt_m,SRR19820330,0.1,Deoxycytidine
glyc3p_m,SRR19820330,1.00E-06,Glycerol 3-phosphate
glyleu_m,SRR19820330,0.049258827,Glycylleucine
amp_m,SRR19820330,0.1,AMP
nmn_m,SRR19820330,0.1,NMN
cgly_m,SRR19820330,0.1,L-cysteinylglycine
glyasp_m,SRR19820330,0.08378859,Glycyl-L-aspartate
26dap_M_m,SRR19820330,1.00E-06,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR19820330,0.1,Ornithine
csn_m,SRR19820330,0.1,cytosine
cytd_m,SRR19820330,0.1,Cytidine
acmana_m,SRR19820330,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR19820330,1.00E-06,Adenosine
metsox_S_L_m,SRR19820330,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR19820330,1.00E-06,Deoxyguanosine
phe_L_m,SRR19820330,1.00E-06,L-phenylalanine
tyr_L_m,SRR19820330,1.00E-06,L-tyrosine
uri_m,SRR19820330,1.00E-06,Uridine
ddca_m,SRR19820330,1.00E-06,laurate
cellb_m,SRR19820330,1.00E-06,cellobiose
tre_m,SRR19820330,1.00E-06,Trehalose
gsn_m,SRR19820330,1.00E-06,Guanosine
lys_L_m,SRR19820330,0.015,L-lysinium(1+)
arg_L_m,SRR19820330,0.015,L-argininium(1+)
his_L_m,SRR19820330,0.015,L-histidine
asn_L_m,SRR19820330,0.0225,L-asparagine
gln_L_m,SRR19820330,1.00E-06,L-glutamine
ade_m,SRR19820330,1.00E-06,Adenine
ocdcea_m,SRR19820330,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR19820330,1.00E-06,L-cysteine
gua_m,SRR19820330,1.00E-06,Guanine
ncam_m,SRR19820330,1.00E-06,Nicotinamide
ala_L_m,SRR19820330,1.00E-06,L-alanine
val_L_m,SRR19820330,1.00E-06,L-valine
3mop_m,SRR19820330,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR19820330,1.00E-06,uracil
ala_D_m,SRR19820330,1.00E-06,D-alanine
met_L_m,SRR19820330,1.00E-06,L-methionine
ile_L_m,SRR19820330,1.00E-06,L-isoleucine
trp_L_m,SRR19820330,1.00E-06,L-tryptophan
pro_L_m,SRR19820330,1.00E-06,L-proline
thr_L_m,SRR19820330,1.00E-06,L-threonine
leu_L_m,SRR19820330,1.00E-06,L-leucine
glu_L_m,SRR19820330,1.00E-06,L-glutamate(1-)
gly_m,SRR19820330,1.00E-06,Glycine
asp_L_m,SRR19820330,1.00E-06,L-aspartate(1-)
ocdca_m,SRR19820330,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR19820330,1.00E-06,2-deoxy-D-ribose
fru_m,SRR19820330,1.00E-06,D-Fructose
man_m,SRR19820330,1.00E-06,D-Mannose
gal_m,SRR19820330,1.00E-06,D-Galactose
mnl_m,SRR19820330,1.00E-06,D-Mannitol
indole_m,SRR19820330,1.00E-06,Indole
sbt_D_m,SRR19820330,1.00E-06,D-glucitol
malt_m,SRR19820330,1.00E-06,Maltose
sucr_m,SRR19820330,1.00E-06,Sucrose
lcts_m,SRR19820330,1.00E-06,Lactose
melib_m,SRR19820330,1.00E-06,Melibiose
kestopt_m,SRR19820330,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR19820330,1.00E-06,Raffinose
ttdca_m,SRR19820330,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR19820330,0.000937231,Fe3+
fe2_m,SRR19820330,0.002425935,Fe2+
pnto_R_m,SRR19820330,0.001809092,(R)-Pantothenate
fol_m,SRR19820330,0.002200099,Folate
mg2_m,SRR19820330,0.00164915,magnesium
cl_m,SRR19820330,0.00164915,Chloride
k_m,SRR19820330,0.00164915,potassium
cobalt2_m,SRR19820330,0.00164915,Co2+
zn2_m,SRR19820330,0.00164915,Zinc
ca2_m,SRR19820330,0.00164915,calcium(2+)
cu2_m,SRR19820330,0.00164915,Cu2+
mn2_m,SRR19820330,0.00164915,Mn2+
arab_L_m,SRR19820330,1.00E-06,L-arabinose
4abz_m,SRR19820330,1.00E-06,4-Aminobenzoate
glcn_m,SRR19820330,1.00E-06,D-gluconate
ptrc_m,SRR19820330,0.000548358,Putrescine
pheme_m,SRR19820330,0.000694872,Protoheme
spmd_m,SRR19820330,0.000720571,Spermidine
thm_m,SRR19820330,0.00073572,Thiamin
12dgr180_m,SRR19820330,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR19820330,1.00E-06,Pyridoxal
so4_m,SRR19820330,1.00E-06,sulfate
thymd_m,SRR19820330,1.00E-06,Thymidine
pydxn_m,SRR19820330,1.00E-06,Pyridoxine
lanost_m,SRR19820330,1.00E-06,lanosterol
q8_m,SRR19820330,5.32E-05,Ubiquinone-8
hdca_m,SRR19820330,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR19820330,1.00E-06,Menaquinone 8
lmn30_m,SRR19820330,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR19820330,1.00E-06,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR19820330,1.00E-06,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR19820330,8.23E-05,2-Demethylmenaquinone 8
gthox_m,SRR19820330,6.28E-05,Oxidized glutathione
rhamnogalurII_m,SRR19820330,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR19820330,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR19820330,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR19820330,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR19820330,1.00E-06,O2
gthrd_m,SRR19820330,1.36E-05,Reduced glutathione
lichn_m,SRR19820330,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR19820330,1.00E-06,Menaquinone 7
cit_m,SRR19820330,1.00E-06,Citrate
arab_D_m,SRR19820330,1.00E-06,D-Arabinose
fald_m,SRR19820330,1.00E-06,formaldehyde
hxan_m,SRR19820330,1.00E-06,Hypoxanthine
galmannan_m,SRR19820330,1.00E-06,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR19820330,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR19820330,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR19820330,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR19820330,1.00E-06,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR19820330,1.00E-06,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR19820330,1.00E-06,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR19820330,1.00E-06,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR19820330,1.00E-06,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR19820330,1.00E-06,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR19820330,1.00E-06,pectins
xylan_m,SRR19820330,1.00E-06,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR19820330,1.00E-06,chorismate
ribflv_m,SRR19820330,1.00E-06,Riboflavin
pydam_m,SRR19820330,3.53E-05,Pyridoxamine
sheme_m,SRR19820330,0.000205814,Siroheme
acgam_m,SRR19820330,1.00E-06,N-acetyl-D-glucosamine
acnam_m,SRR19820330,1.00E-06,N-acetylneuraminate
strch1_m,SRR19820330,1.00E-06,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR19820330,0.081192672,hydrogenphosphate
dad_2_m,SRR19820330,1.00E-06,2-deoxyadenosine
gam_m,SRR19820330,1.00E-06,D-Glucosamine
dcyt_m,SRR18156378,0.1,Deoxycytidine
glyc3p_m,SRR18156378,1.00E-06,Glycerol 3-phosphate
glyleu_m,SRR18156378,0.113256821,Glycylleucine
amp_m,SRR18156378,0.1,AMP
nmn_m,SRR18156378,0.1,NMN
cgly_m,SRR18156378,0.000188949,L-cysteinylglycine
glyasp_m,SRR18156378,0.06021249,Glycyl-L-aspartate
26dap_M_m,SRR18156378,1.00E-06,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR18156378,0.1,Ornithine
csn_m,SRR18156378,0.1,cytosine
cytd_m,SRR18156378,0.1,Cytidine
acmana_m,SRR18156378,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR18156378,1.00E-06,Adenosine
metsox_S_L_m,SRR18156378,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR18156378,1.00E-06,Deoxyguanosine
phe_L_m,SRR18156378,1.00E-06,L-phenylalanine
tyr_L_m,SRR18156378,1.00E-06,L-tyrosine
uri_m,SRR18156378,1.00E-06,Uridine
ddca_m,SRR18156378,1.00E-06,laurate
cellb_m,SRR18156378,1.00E-06,cellobiose
tre_m,SRR18156378,1.00E-06,Trehalose
gsn_m,SRR18156378,1.00E-06,Guanosine
lys_L_m,SRR18156378,0.015,L-lysinium(1+)
arg_L_m,SRR18156378,0.015,L-argininium(1+)
his_L_m,SRR18156378,0.015,L-histidine
asn_L_m,SRR18156378,1.00E-06,L-asparagine
gln_L_m,SRR18156378,1.00E-06,L-glutamine
ade_m,SRR18156378,1.00E-06,Adenine
ocdcea_m,SRR18156378,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR18156378,1.00E-06,L-cysteine
gua_m,SRR18156378,1.00E-06,Guanine
ncam_m,SRR18156378,1.00E-06,Nicotinamide
ala_L_m,SRR18156378,1.00E-06,L-alanine
val_L_m,SRR18156378,1.00E-06,L-valine
3mop_m,SRR18156378,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR18156378,1.00E-06,uracil
ala_D_m,SRR18156378,1.00E-06,D-alanine
met_L_m,SRR18156378,1.00E-06,L-methionine
ile_L_m,SRR18156378,1.00E-06,L-isoleucine
trp_L_m,SRR18156378,1.00E-06,L-tryptophan
pro_L_m,SRR18156378,1.00E-06,L-proline
thr_L_m,SRR18156378,1.00E-06,L-threonine
leu_L_m,SRR18156378,1.00E-06,L-leucine
glu_L_m,SRR18156378,1.00E-06,L-glutamate(1-)
gly_m,SRR18156378,1.00E-06,Glycine
asp_L_m,SRR18156378,1.00E-06,L-aspartate(1-)
ocdca_m,SRR18156378,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR18156378,1.00E-06,2-deoxy-D-ribose
fru_m,SRR18156378,1.00E-06,D-Fructose
man_m,SRR18156378,1.00E-06,D-Mannose
gal_m,SRR18156378,1.00E-06,D-Galactose
mnl_m,SRR18156378,1.00E-06,D-Mannitol
indole_m,SRR18156378,1.00E-06,Indole
sbt_D_m,SRR18156378,1.00E-06,D-glucitol
malt_m,SRR18156378,1.00E-06,Maltose
sucr_m,SRR18156378,1.00E-06,Sucrose
lcts_m,SRR18156378,1.00E-06,Lactose
melib_m,SRR18156378,1.00E-06,Melibiose
kestopt_m,SRR18156378,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR18156378,1.00E-06,Raffinose
ttdca_m,SRR18156378,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR18156378,0.000408743,Fe3+
fe2_m,SRR18156378,0.001218994,Fe2+
pnto_R_m,SRR18156378,0.000747416,(R)-Pantothenate
fol_m,SRR18156378,0.00204489,Folate
mg2_m,SRR18156378,0.000771204,magnesium
cl_m,SRR18156378,0.000771204,Chloride
k_m,SRR18156378,0.000771204,potassium
cobalt2_m,SRR18156378,0.000771204,Co2+
zn2_m,SRR18156378,0.000771204,Zinc
