metabolite,SampleID,flux,description
3ddlhept_m,SRR11128255,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR11128255,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR11128255,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR11128255,1.00E-06,Indole
acerA_m,SRR11128255,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR11128255,1.00E-06,formaldehyde
ispre_m,SRR11128255,1.00E-06,Isoprene
mqn7_m,SRR11128231,1.00E-06,Menaquinone 7
mqn8_m,SRR11128231,1.00E-06,Menaquinone 8
h_m,SRR11128231,2.209404485,proton
h2s_m,SRR11128231,1.00E-06,Hydrogen sulfide
so4_m,SRR11128231,1.658295884,sulfate
co2_m,SRR11128231,1.00E-06,carbon dioxide
tma_m,SRR11128231,1.00E-06,trimethylamine
h2o_m,SRR11128231,0.686975245,Water
tmao_m,SRR11128231,2.32414,Trimethylamine N-oxide
so3_m,SRR11128231,1.00E-06,Sulfite
tsul_m,SRR11128231,0.441700259,thiosulfate(2-)
for_m,SRR11128231,1.00E-06,Formate
chol_m,SRR11128231,1.00E-06,Choline
o2_m,SRR11128231,1.00E-06,O2
diact_m,SRR11128231,1.00E-06,Diacetyl
ppa_m,SRR11128231,1.00E-06,propionate
h2_m,SRR11128231,1.00E-06,Hydrogen
xan_m,SRR11128231,0.552759897,Xanthine
lac_L_m,SRR11128231,1.00E-06,(S)-lactate
glyc_m,SRR11128231,1.00E-06,Glycerol
succ_m,SRR11128231,1.00E-06,Succinate
isocapr_m,SRR11128231,1.00E-06,Isocaproate
oxa_m,SRR11128231,1.00E-06,oxalate(2-)
glyclt_m,SRR11128231,1.10E-06,glycolate
pac_m,SRR11128231,1.00E-06,phenylacetate
acald_m,SRR11128231,1.00E-06,acetaldehyde
actn_R_m,SRR11128231,0.369590149,(R)-Acetoin
isobut_m,SRR11128231,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR11128231,1.00E-06,chorismate
hxan_m,SRR11128231,1.00E-06,Hypoxanthine
mnl_m,SRR11128231,1.00E-06,D-Mannitol
gcald_m,SRR11128231,1.00E-06,glycolaldehyde
fuc_L_m,SRR11128231,1.00E-06,L-fucose
bhb_m,SRR11128231,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR11128231,1.00E-06,Citrate
isoval_m,SRR11128231,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR11128231,0.095295363,Nicotinate
ura_m,SRR11128231,0.196813857,uracil
glyb_m,SRR11128231,1.00E-06,glycine betaine
rib_D_m,SRR11128231,1.00E-06,D-ribose
glcn_m,SRR11128231,1.00E-06,D-gluconate
3mop_m,SRR11128231,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR11128231,1.00E-06,Allantoin
inost_m,SRR11128231,1.00E-06,myo-inositol
phenol_m,SRR11128231,1.00E-06,Phenol
mal_L_m,SRR11128231,1.00E-06,(S)-malate(2-)
phpyr_m,SRR11128231,1.00E-06,keto-phenylpyruvate
thymd_m,SRR11128231,0.007131199,Thymidine
4hbz_m,SRR11128231,0.034441404,4-hydroxybenzoate
etoh_m,SRR11128231,1.00E-06,ethanol
lald_L_m,SRR11128231,1.00E-06,(S)-lactaldehyde
ins_m,SRR11128231,1.00E-06,Inosine
but_m,SRR11128231,1.00E-06,butyrate
4hphac_m,SRR11128231,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR11128231,1.00E-06,Uridine
ocdca_m,SRR11128231,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR11128231,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR11128231,1.00E-06,Riboflavin
hdca_m,SRR11128231,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR11128231,1.00E-06,methanol
4hoxpacd_m,SRR11128231,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR11128231,1.00E-06,D-Arabinose
acac_m,SRR11128231,1.00E-06,acetoacetate
2hyoxplac_m,SRR11128231,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR11128231,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR11128231,1.00E-06,D-Fructose
fum_m,SRR11128231,1.00E-06,Fumarate
xtsn_m,SRR11128231,1.00E-06,xanthosine
btd_RR_m,SRR11128231,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR11128231,1.00E-06,Reduced riboflavin
ch4s_m,SRR11128231,1.00E-06,Methanethiol
ppi_m,SRR11128231,1.00E-06,Diphosphate
12ppd_S_m,SRR11128231,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR11128231,1.00E-06,L-cysteine
galur_m,SRR11128231,1.00E-06,D-Galacturonate
ac_m,SRR11128231,1.00E-06,acetate
2obut_m,SRR11128231,1.00E-06,2-Oxobutanoate
apio_D_m,SRR11128231,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR11128231,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR11128231,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR11128231,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR11128231,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR11128231,1.00E-06,Indole
acerA_m,SRR11128231,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR11128231,1.00E-06,formaldehyde
ispre_m,SRR11128231,1.00E-06,Isoprene
mqn7_m,SRR11128254,1.00E-06,Menaquinone 7
mqn8_m,SRR11128254,1.00E-06,Menaquinone 8
h_m,SRR11128254,2.793380157,proton
h2s_m,SRR11128254,0.220799555,Hydrogen sulfide
so4_m,SRR11128254,1.436274098,sulfate
co2_m,SRR11128254,1.00E-06,carbon dioxide
tma_m,SRR11128254,1.00E-06,trimethylamine
h2o_m,SRR11128254,0.830538184,Water
tmao_m,SRR11128254,1.438572936,Trimethylamine N-oxide
so3_m,SRR11128254,1.00E-06,Sulfite
tsul_m,SRR11128254,1.00E-06,thiosulfate(2-)
for_m,SRR11128254,1.00E-06,Formate
chol_m,SRR11128254,1.00E-06,Choline
o2_m,SRR11128254,1.00E-06,O2
diact_m,SRR11128254,1.00E-06,Diacetyl
ppa_m,SRR11128254,1.00E-06,propionate
h2_m,SRR11128254,1.00E-06,Hydrogen
xan_m,SRR11128254,0.526899093,Xanthine
lac_L_m,SRR11128254,1.00E-06,(S)-lactate
glyc_m,SRR11128254,1.00E-06,Glycerol
succ_m,SRR11128254,1.00E-06,Succinate
isocapr_m,SRR11128254,1.00E-06,Isocaproate
oxa_m,SRR11128254,1.00E-06,oxalate(2-)
glyclt_m,SRR11128254,1.00E-06,glycolate
pac_m,SRR11128254,1.00E-06,phenylacetate
acald_m,SRR11128254,1.00E-06,acetaldehyde
actn_R_m,SRR11128254,1.00E-06,(R)-Acetoin
isobut_m,SRR11128254,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR11128254,1.00E-06,chorismate
hxan_m,SRR11128254,1.00E-06,Hypoxanthine
mnl_m,SRR11128254,1.00E-06,D-Mannitol
gcald_m,SRR11128254,3.46E-06,glycolaldehyde
fuc_L_m,SRR11128254,1.00E-06,L-fucose
bhb_m,SRR11128254,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR11128254,1.00E-06,Citrate
isoval_m,SRR11128254,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR11128254,0.095402393,Nicotinate
ura_m,SRR11128254,0.19826555,uracil
glyb_m,SRR11128254,1.00E-06,glycine betaine
rib_D_m,SRR11128254,1.00E-06,D-ribose
glcn_m,SRR11128254,1.00E-06,D-gluconate
3mop_m,SRR11128254,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR11128254,1.00E-06,Allantoin
inost_m,SRR11128254,1.00E-06,myo-inositol
phenol_m,SRR11128254,0.046828867,Phenol
mal_L_m,SRR11128254,1.00E-06,(S)-malate(2-)
phpyr_m,SRR11128254,0.029810206,keto-phenylpyruvate
thymd_m,SRR11128254,0.008623987,Thymidine
4hbz_m,SRR11128254,1.00E-06,4-hydroxybenzoate
etoh_m,SRR11128254,1.00E-06,ethanol
lald_L_m,SRR11128254,0.030837684,(S)-lactaldehyde
ins_m,SRR11128254,1.00E-06,Inosine
but_m,SRR11128254,1.00E-06,butyrate
4hphac_m,SRR11128254,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR11128254,1.00E-06,Uridine
ocdca_m,SRR11128254,0.008114399,octadecanoate (n-C18:0)
2ddglcn_m,SRR11128254,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR11128254,1.00E-06,Riboflavin
hdca_m,SRR11128254,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR11128254,1.00E-06,methanol
4hoxpacd_m,SRR11128254,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR11128254,1.00E-06,D-Arabinose
acac_m,SRR11128254,1.00E-06,acetoacetate
2hyoxplac_m,SRR11128254,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR11128254,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR11128254,1.00E-06,D-Fructose
fum_m,SRR11128254,1.00E-06,Fumarate
xtsn_m,SRR11128254,1.00E-06,xanthosine
btd_RR_m,SRR11128254,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR11128254,1.00E-06,Reduced riboflavin
ch4s_m,SRR11128254,1.00E-06,Methanethiol
ppi_m,SRR11128254,1.00E-06,Diphosphate
12ppd_S_m,SRR11128254,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR11128254,1.00E-06,L-cysteine
galur_m,SRR11128254,1.00E-06,D-Galacturonate
ac_m,SRR11128254,1.00E-06,acetate
2obut_m,SRR11128254,1.00E-06,2-Oxobutanoate
apio_D_m,SRR11128254,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR11128254,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR11128254,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR11128254,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR11128254,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR11128254,1.00E-06,Indole
acerA_m,SRR11128254,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR11128254,1.00E-06,formaldehyde
ispre_m,SRR11128254,1.00E-06,Isoprene
mqn7_m,SRR18156384,1.00E-06,Menaquinone 7
mqn8_m,SRR18156384,1.00E-06,Menaquinone 8
h_m,SRR18156384,1.00E-06,proton
h2s_m,SRR18156384,1.00E-06,Hydrogen sulfide
so4_m,SRR18156384,1.00E-06,sulfate
co2_m,SRR18156384,1.00E-06,carbon dioxide
tma_m,SRR18156384,1.00E-06,trimethylamine
h2o_m,SRR18156384,1.00E-06,Water
tmao_m,SRR18156384,1.622624015,Trimethylamine N-oxide
so3_m,SRR18156384,1.00E-06,Sulfite
tsul_m,SRR18156384,0.810491173,thiosulfate(2-)
for_m,SRR18156384,1.00E-06,Formate
chol_m,SRR18156384,1.00E-06,Choline
o2_m,SRR18156384,2.490926694,O2
diact_m,SRR18156384,1.00E-06,Diacetyl
ppa_m,SRR18156384,1.00E-06,propionate
h2_m,SRR18156384,1.00E-06,Hydrogen
xan_m,SRR18156384,1.00E-06,Xanthine
lac_L_m,SRR18156384,1.00E-06,(S)-lactate
glyc_m,SRR18156384,1.00E-06,Glycerol
succ_m,SRR18156384,1.00E-06,Succinate
isocapr_m,SRR18156384,1.00E-06,Isocaproate
oxa_m,SRR18156384,1.00E-06,oxalate(2-)
glyclt_m,SRR18156384,1.00E-06,glycolate
pac_m,SRR18156384,1.00E-06,phenylacetate
acald_m,SRR18156384,1.00E-06,acetaldehyde
actn_R_m,SRR18156384,1.00E-06,(R)-Acetoin
isobut_m,SRR18156384,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR18156384,1.00E-06,chorismate
hxan_m,SRR18156384,1.00E-06,Hypoxanthine
mnl_m,SRR18156384,1.00E-06,D-Mannitol
gcald_m,SRR18156384,1.00E-06,glycolaldehyde
fuc_L_m,SRR18156384,1.00E-06,L-fucose
bhb_m,SRR18156384,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR18156384,1.00E-06,Citrate
isoval_m,SRR18156384,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR18156384,0.096261357,Nicotinate
ura_m,SRR18156384,1.00E-06,uracil
glyb_m,SRR18156384,1.00E-06,glycine betaine
rib_D_m,SRR18156384,1.00E-06,D-ribose
glcn_m,SRR18156384,1.00E-06,D-gluconate
3mop_m,SRR18156384,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR18156384,1.00E-06,Allantoin
inost_m,SRR18156384,1.00E-06,myo-inositol
phenol_m,SRR18156384,1.00E-06,Phenol
mal_L_m,SRR18156384,1.00E-06,(S)-malate(2-)
phpyr_m,SRR18156384,1.00E-06,keto-phenylpyruvate
thymd_m,SRR18156384,1.00E-06,Thymidine
4hbz_m,SRR18156384,1.00E-06,4-hydroxybenzoate
etoh_m,SRR18156384,1.00E-06,ethanol
lald_L_m,SRR18156384,1.00E-06,(S)-lactaldehyde
ins_m,SRR18156384,1.00E-06,Inosine
but_m,SRR18156384,1.00E-06,butyrate
4hphac_m,SRR18156384,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR18156384,1.00E-06,Uridine
ocdca_m,SRR18156384,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR18156384,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR18156384,1.00E-06,Riboflavin
hdca_m,SRR18156384,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR18156384,1.00E-06,methanol
4hoxpacd_m,SRR18156384,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR18156384,1.00E-06,D-Arabinose
acac_m,SRR18156384,1.00E-06,acetoacetate
2hyoxplac_m,SRR18156384,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR18156384,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR18156384,1.00E-06,D-Fructose
fum_m,SRR18156384,1.00E-06,Fumarate
xtsn_m,SRR18156384,1.00E-06,xanthosine
btd_RR_m,SRR18156384,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR18156384,1.00E-06,Reduced riboflavin
ch4s_m,SRR18156384,1.00E-06,Methanethiol
ppi_m,SRR18156384,1.16E-06,Diphosphate
12ppd_S_m,SRR18156384,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR18156384,1.00E-06,L-cysteine
galur_m,SRR18156384,1.00E-06,D-Galacturonate
ac_m,SRR18156384,1.00E-06,acetate
2obut_m,SRR18156384,1.00E-06,2-Oxobutanoate
apio_D_m,SRR18156384,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR18156384,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR18156384,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR18156384,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR18156384,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR18156384,1.00E-06,Indole
acerA_m,SRR18156384,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR18156384,1.00E-06,formaldehyde
ispre_m,SRR18156384,1.00E-06,Isoprene
mqn7_m,SRR18156386,1.420684243,Menaquinone 7
mqn8_m,SRR18156386,1.418734304,Menaquinone 8
h_m,SRR18156386,1.00E-06,proton
h2s_m,SRR18156386,1.00E-06,Hydrogen sulfide
so4_m,SRR18156386,1.00E-06,sulfate
co2_m,SRR18156386,1.00E-06,carbon dioxide
tma_m,SRR18156386,1.00E-06,trimethylamine
h2o_m,SRR18156386,0.001746928,Water
tmao_m,SRR18156386,0.75225677,Trimethylamine N-oxide
so3_m,SRR18156386,1.00E-06,Sulfite
tsul_m,SRR18156386,0.376760927,thiosulfate(2-)
for_m,SRR18156386,1.00E-06,Formate
chol_m,SRR18156386,1.00E-06,Choline
o2_m,SRR18156386,2.076419873,O2
diact_m,SRR18156386,1.00E-06,Diacetyl
ppa_m,SRR18156386,1.00E-06,propionate
h2_m,SRR18156386,1.00E-06,Hydrogen
xan_m,SRR18156386,1.00E-06,Xanthine
lac_L_m,SRR18156386,1.00E-06,(S)-lactate
glyc_m,SRR18156386,1.00E-06,Glycerol
succ_m,SRR18156386,1.00E-06,Succinate
isocapr_m,SRR18156386,1.00E-06,Isocaproate
oxa_m,SRR18156386,1.00E-06,oxalate(2-)
glyclt_m,SRR18156386,1.00E-06,glycolate
pac_m,SRR18156386,1.00E-06,phenylacetate
acald_m,SRR18156386,1.00E-06,acetaldehyde
actn_R_m,SRR18156386,1.00E-06,(R)-Acetoin
isobut_m,SRR18156386,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR18156386,1.00E-06,chorismate
hxan_m,SRR18156386,1.00E-06,Hypoxanthine
mnl_m,SRR18156386,1.00E-06,D-Mannitol
gcald_m,SRR18156386,1.00E-06,glycolaldehyde
fuc_L_m,SRR18156386,1.00E-06,L-fucose
bhb_m,SRR18156386,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR18156386,1.00E-06,Citrate
isoval_m,SRR18156386,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR18156386,0.096821376,Nicotinate
ura_m,SRR18156386,1.00E-06,uracil
glyb_m,SRR18156386,1.00E-06,glycine betaine
rib_D_m,SRR18156386,1.00E-06,D-ribose
glcn_m,SRR18156386,1.00E-06,D-gluconate
3mop_m,SRR18156386,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR18156386,0.258774339,Allantoin
inost_m,SRR18156386,1.00E-06,myo-inositol
phenol_m,SRR18156386,1.00E-06,Phenol
mal_L_m,SRR18156386,1.00E-06,(S)-malate(2-)
phpyr_m,SRR18156386,1.00E-06,keto-phenylpyruvate
thymd_m,SRR18156386,1.00E-06,Thymidine
4hbz_m,SRR18156386,1.00E-06,4-hydroxybenzoate
etoh_m,SRR18156386,1.00E-06,ethanol
lald_L_m,SRR18156386,1.00E-06,(S)-lactaldehyde
ins_m,SRR18156386,1.00E-06,Inosine
but_m,SRR18156386,1.00E-06,butyrate
4hphac_m,SRR18156386,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR18156386,1.00E-06,Uridine
ocdca_m,SRR18156386,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR18156386,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR18156386,1.00E-06,Riboflavin
hdca_m,SRR18156386,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR18156386,1.00E-06,methanol
4hoxpacd_m,SRR18156386,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR18156386,1.00E-06,D-Arabinose
acac_m,SRR18156386,1.00E-06,acetoacetate
2hyoxplac_m,SRR18156386,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR18156386,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR18156386,1.00E-06,D-Fructose
fum_m,SRR18156386,1.00E-06,Fumarate
xtsn_m,SRR18156386,1.00E-06,xanthosine
btd_RR_m,SRR18156386,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR18156386,1.00E-06,Reduced riboflavin
ch4s_m,SRR18156386,1.00E-06,Methanethiol
ppi_m,SRR18156386,1.00E-06,Diphosphate
12ppd_S_m,SRR18156386,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR18156386,1.00E-06,L-cysteine
galur_m,SRR18156386,1.00E-06,D-Galacturonate
ac_m,SRR18156386,1.00E-06,acetate
2obut_m,SRR18156386,1.00E-06,2-Oxobutanoate
apio_D_m,SRR18156386,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR18156386,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR18156386,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR18156386,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR18156386,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR18156386,1.00E-06,Indole
acerA_m,SRR18156386,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR18156386,1.00E-06,formaldehyde
ispre_m,SRR18156386,1.00E-06,Isoprene
mqn7_m,SRR19820319,2.847925973,Menaquinone 7
mqn8_m,SRR19820319,1.00E-06,Menaquinone 8
h_m,SRR19820319,1.00E-06,proton
h2s_m,SRR19820319,1.00E-06,Hydrogen sulfide
so4_m,SRR19820319,1.00E-06,sulfate
co2_m,SRR19820319,1.001837709,carbon dioxide
tma_m,SRR19820319,1.00E-06,trimethylamine
h2o_m,SRR19820319,0.347593309,Water
tmao_m,SRR19820319,1.975662084,Trimethylamine N-oxide
so3_m,SRR19820319,1.90305038,Sulfite
tsul_m,SRR19820319,0.094281024,thiosulfate(2-)
for_m,SRR19820319,1.00E-06,Formate
chol_m,SRR19820319,1.00E-06,Choline
o2_m,SRR19820319,1.00E-06,O2
diact_m,SRR19820319,1.00E-06,Diacetyl
ppa_m,SRR19820319,1.00E-06,propionate
h2_m,SRR19820319,1.00E-06,Hydrogen
xan_m,SRR19820319,0.354101795,Xanthine
lac_L_m,SRR19820319,1.00E-06,(S)-lactate
glyc_m,SRR19820319,1.00E-06,Glycerol
succ_m,SRR19820319,1.00E-06,Succinate
isocapr_m,SRR19820319,1.00E-06,Isocaproate
oxa_m,SRR19820319,1.00E-06,oxalate(2-)
glyclt_m,SRR19820319,1.00E-06,glycolate
pac_m,SRR19820319,1.00E-06,phenylacetate
acald_m,SRR19820319,1.00E-06,acetaldehyde
actn_R_m,SRR19820319,1.00E-06,(R)-Acetoin
isobut_m,SRR19820319,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR19820319,1.00E-06,chorismate
hxan_m,SRR19820319,1.00E-06,Hypoxanthine
mnl_m,SRR19820319,1.00E-06,D-Mannitol
gcald_m,SRR19820319,1.00E-06,glycolaldehyde
fuc_L_m,SRR19820319,1.00E-06,L-fucose
bhb_m,SRR19820319,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR19820319,1.00E-06,Citrate
isoval_m,SRR19820319,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR19820319,0.095473444,Nicotinate
ura_m,SRR19820319,1.00E-06,uracil
glyb_m,SRR19820319,1.00E-06,glycine betaine
rib_D_m,SRR19820319,1.00E-06,D-ribose
glcn_m,SRR19820319,1.00E-06,D-gluconate
3mop_m,SRR19820319,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR19820319,1.00E-06,Allantoin
inost_m,SRR19820319,1.00E-06,myo-inositol
phenol_m,SRR19820319,1.00E-06,Phenol
mal_L_m,SRR19820319,1.00E-06,(S)-malate(2-)
phpyr_m,SRR19820319,1.00E-06,keto-phenylpyruvate
thymd_m,SRR19820319,0.007439378,Thymidine
4hbz_m,SRR19820319,1.00E-06,4-hydroxybenzoate
etoh_m,SRR19820319,1.00E-06,ethanol
lald_L_m,SRR19820319,1.00E-06,(S)-lactaldehyde
ins_m,SRR19820319,1.00E-06,Inosine
but_m,SRR19820319,1.00E-06,butyrate
4hphac_m,SRR19820319,0.020747712,4-hydroxyphenylacetate
uri_m,SRR19820319,1.00E-06,Uridine
ocdca_m,SRR19820319,0.018146421,octadecanoate (n-C18:0)
2ddglcn_m,SRR19820319,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR19820319,1.00E-06,Riboflavin
hdca_m,SRR19820319,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR19820319,1.00E-06,methanol
4hoxpacd_m,SRR19820319,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR19820319,1.00E-06,D-Arabinose
acac_m,SRR19820319,1.00E-06,acetoacetate
2hyoxplac_m,SRR19820319,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR19820319,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR19820319,1.00E-06,D-Fructose
fum_m,SRR19820319,1.00E-06,Fumarate
xtsn_m,SRR19820319,1.00E-06,xanthosine
btd_RR_m,SRR19820319,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR19820319,1.00E-06,Reduced riboflavin
ch4s_m,SRR19820319,1.00E-06,Methanethiol
ppi_m,SRR19820319,1.00E-06,Diphosphate
12ppd_S_m,SRR19820319,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR19820319,1.00E-06,L-cysteine
galur_m,SRR19820319,1.00E-06,D-Galacturonate
ac_m,SRR19820319,1.00E-06,acetate
2obut_m,SRR19820319,1.00E-06,2-Oxobutanoate
apio_D_m,SRR19820319,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR19820319,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR19820319,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR19820319,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR19820319,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR19820319,1.00E-06,Indole
acerA_m,SRR19820319,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR19820319,1.00E-06,formaldehyde
ispre_m,SRR19820319,1.00E-06,Isoprene
mqn7_m,SRR11128242,1.00E-06,Menaquinone 7
mqn8_m,SRR11128242,1.00E-06,Menaquinone 8
h_m,SRR11128242,1.00E-06,proton
h2s_m,SRR11128242,1.00E-06,Hydrogen sulfide
so4_m,SRR11128242,1.00E-06,sulfate
co2_m,SRR11128242,1.165644669,carbon dioxide
tma_m,SRR11128242,1.512685782,trimethylamine
h2o_m,SRR11128242,0.740249414,Water
tmao_m,SRR11128242,1.998550173,Trimethylamine N-oxide
so3_m,SRR11128242,2.696627413,Sulfite
tsul_m,SRR11128242,0.516511221,thiosulfate(2-)
for_m,SRR11128242,1.00E-06,Formate
chol_m,SRR11128242,1.00E-06,Choline
o2_m,SRR11128242,1.00E-06,O2
diact_m,SRR11128242,1.00E-06,Diacetyl
ppa_m,SRR11128242,1.00E-06,propionate
h2_m,SRR11128242,1.00E-06,Hydrogen
xan_m,SRR11128242,0.516997292,Xanthine
lac_L_m,SRR11128242,1.00E-06,(S)-lactate
glyc_m,SRR11128242,1.00E-06,Glycerol
succ_m,SRR11128242,1.00E-06,Succinate
isocapr_m,SRR11128242,1.00E-06,Isocaproate
oxa_m,SRR11128242,1.00E-06,oxalate(2-)
